,0,1,2,3,4,5,6,7
0,breakpoint_environment,high_rate,low_rate,Glenn,environmentalImpact,happynessScore,totalProfittotalScore,
324,50,0.5,0.055,0.6500000000000004,200,-4893,367499.9999999999,362806.9999999999
325,50,0.5,0.055,0.6500000000000004,200,-4623,367499.9999999999,363076.9999999999
326,50,0.5,0.055,0.6600000000000004,200,-4568,367499.9999999999,363131.9999999999
327,50,0.5,0.055,0.6600000000000004,200,-4328,367499.9999999999,363371.9999999999
328,50,0.5,0.055,0.6600000000000004,200,-4977,367499.9999999999,362722.9999999999
329,50,0.5,0.055,0.6600000000000004,200,-5192,367499.9999999999,362507.9999999999
330,50,0.5,0.055,0.6600000000000004,200,-4615,367499.9999999999,363084.9999999999
331,50,0.5,0.055,0.6700000000000004,200,-4940,367499.9999999999,362759.9999999999
332,50,0.5,0.055,0.6700000000000004,200,-4325,367499.9999999999,363374.9999999999
333,50,0.5,0.055,0.6700000000000004,200,-4718,367499.9999999999,362981.9999999999
334,50,0.5,0.055,0.6700000000000004,200,-4723,367499.9999999999,362976.9999999999
335,50,0.5,0.055,0.6700000000000004,200,-5260,367499.9999999999,362439.9999999999
336,50,0.5,0.055,0.6800000000000004,200,-4496,367499.9999999999,363203.9999999999
337,50,0.5,0.055,0.6800000000000004,200,-4984,367499.9999999999,362715.9999999999
338,50,0.5,0.055,0.6800000000000004,200,-4556,367499.9999999999,363143.9999999999
339,50,0.5,0.055,0.6800000000000004,200,-5192,367499.9999999999,362507.9999999999
340,50,0.5,0.055,0.6800000000000004,200,-4192,367499.9999999999,363507.9999999999
341,50,0.5,0.055,0.6900000000000004,200,-5128,367499.9999999999,362571.9999999999
342,50,0.5,0.055,0.6900000000000004,200,-5138,367499.9999999999,362561.9999999999
343,50,0.5,0.055,0.6900000000000004,200,-4985,367499.9999999999,362714.9999999999
344,50,0.5,0.055,0.6900000000000004,200,-5237,367499.9999999999,362462.9999999999
345,50,0.5,0.055,0.6900000000000004,200,-5273,367499.9999999999,362426.9999999999
346,50,0.5,0.055,0.7000000000000004,200,-4752,367499.9999999999,362947.9999999999
347,50,0.5,0.055,0.7000000000000004,200,-5268,367499.9999999999,362431.9999999999
348,50,0.5,0.055,0.7000000000000004,200,-5074,367499.9999999999,362625.9999999999
349,50,0.5,0.055,0.7000000000000004,200,-5069,367499.9999999999,362630.9999999999
350,50,0.5,0.055,0.7000000000000004,200,-5036,367499.9999999999,362663.9999999999
351,50,0.5,0.055,0.7100000000000004,200,-4719,367499.9999999999,362980.9999999999
352,50,0.5,0.055,0.7100000000000004,200,-4677,367499.9999999999,363022.9999999999
353,50,0.5,0.055,0.7100000000000004,200,-4600,367499.9999999999,363099.9999999999
354,50,0.5,0.055,0.7100000000000004,200,-5335,367499.9999999999,362364.9999999999
355,50,0.5,0.055,0.7100000000000004,200,-4993,367499.9999999999,362706.9999999999
356,50,0.5,0.055,0.7200000000000004,200,-4196,367499.9999999999,363503.9999999999
357,50,0.5,0.055,0.7200000000000004,200,-3924,367499.9999999999,363775.9999999999
358,50,0.5,0.055,0.7200000000000004,200,-5413,367499.9999999999,362286.9999999999
359,50,0.5,0.055,0.7200000000000004,200,-4856,367499.9999999999,362843.9999999999
360,50,0.5,0.055,0.7200000000000004,200,-4798,367499.9999999999,362901.9999999999
361,50,0.5,0.055,0.7300000000000004,200,-4944,367499.9999999999,362755.9999999999
362,50,0.5,0.055,0.7300000000000004,200,-4760,367499.9999999999,362939.9999999999
363,50,0.5,0.055,0.7300000000000004,200,-5015,367499.9999999999,362684.9999999999
364,50,0.5,0.055,0.7300000000000004,200,-4805,367499.9999999999,362894.9999999999
365,50,0.5,0.055,0.7300000000000004,200,-4541,367499.9999999999,363158.9999999999
366,50,0.5,0.055,0.7400000000000004,200,-4687,367499.9999999999,363012.9999999999
367,50,0.5,0.055,0.7400000000000004,200,-4874,367499.9999999999,362825.9999999999
368,50,0.5,0.055,0.7400000000000004,200,-4715,367499.9999999999,362984.9999999999
369,50,0.5,0.055,0.7400000000000004,200,-4561,367499.9999999999,363138.9999999999
370,50,0.5,0.055,0.7400000000000004,200,-4685,367499.9999999999,363014.9999999999
371,50,0.5,0.055,0.7500000000000004,200,-4652,367499.9999999999,363047.9999999999
372,50,0.5,0.055,0.7500000000000004,200,-4774,367499.9999999999,362925.9999999999
373,50,0.5,0.055,0.7500000000000004,200,-4423,367499.9999999999,363276.9999999999
374,50,0.5,0.055,0.7500000000000004,200,-4609,367499.9999999999,363090.9999999999
375,50,0.5,0.055,0.7500000000000004,200,-4876,367499.9999999999,362823.9999999999
376,50,0.5,0.055,0.7600000000000005,200,-4787,367499.9999999999,362912.9999999999
377,50,0.5,0.055,0.7600000000000005,200,-4672,367499.9999999999,363027.9999999999
378,50,0.5,0.055,0.7600000000000005,200,-5029,367499.9999999999,362670.9999999999
379,50,0.5,0.055,0.7600000000000005,200,-3826,367499.9999999999,363873.9999999999
380,50,0.5,0.055,0.7600000000000005,200,-4187,367499.9999999999,363512.9999999999
381,50,0.5,0.055,0.7700000000000005,200,-4995,367499.9999999999,362704.9999999999
382,50,0.5,0.055,0.7700000000000005,200,-4865,367499.9999999999,362834.9999999999
383,50,0.5,0.055,0.7700000000000005,200,-4605,367499.9999999999,363094.9999999999
384,50,0.5,0.055,0.7700000000000005,200,-5225,367499.9999999999,362474.9999999999
385,50,0.5,0.055,0.7700000000000005,200,-4753,367499.9999999999,362946.9999999999
386,50,0.5,0.055,0.7800000000000005,200,-4516,367499.9999999999,363183.9999999999
387,50,0.5,0.055,0.7800000000000005,200,-5015,367499.9999999999,362684.9999999999
388,50,0.5,0.055,0.7800000000000005,200,-5030,367499.9999999999,362669.9999999999
389,50,0.5,0.055,0.7800000000000005,200,-4883,367499.9999999999,362816.9999999999
390,50,0.5,0.055,0.7800000000000005,200,-5111,367499.9999999999,362588.9999999999
391,50,0.5,0.055,0.7900000000000005,200,-4726,367499.9999999999,362973.9999999999
392,50,0.5,0.055,0.7900000000000005,200,-4796,367499.9999999999,362903.9999999999
393,50,0.5,0.055,0.7900000000000005,200,-3484,367499.9999999999,364215.9999999999
394,50,0.5,0.055,0.7900000000000005,200,-4814,367499.9999999999,362885.9999999999
395,50,0.5,0.055,0.7900000000000005,200,-5264,367499.9999999999,362435.9999999999
396,50,0.5,0.055,0.8000000000000005,200,-4228,367499.9999999999,363471.9999999999
397,50,0.5,0.055,0.8000000000000005,200,-4611,367499.9999999999,363088.9999999999
398,50,0.5,0.055,0.8000000000000005,200,-5017,367499.9999999999,362682.9999999999
399,50,0.5,0.055,0.8000000000000005,200,-4252,367499.9999999999,363447.9999999999
400,50,0.5,0.055,0.8000000000000005,200,-5025,367499.9999999999,362674.9999999999
401,50,0.5,0.055,0.8100000000000005,200,-4932,367499.9999999999,362767.9999999999
402,50,0.5,0.055,0.8100000000000005,200,-5062,367499.9999999999,362637.9999999999
403,50,0.5,0.055,0.8100000000000005,200,-4171,367499.9999999999,363528.9999999999
404,50,0.5,0.055,0.8100000000000005,200,-5195,367499.9999999999,362504.9999999999
405,50,0.5,0.055,0.8100000000000005,200,-4433,367499.9999999999,363266.9999999999
406,50,0.5,0.055,0.8200000000000005,200,-4526,367499.9999999999,363173.9999999999
407,50,0.5,0.055,0.8200000000000005,200,-4481,367499.9999999999,363218.9999999999
408,50,0.5,0.055,0.8200000000000005,200,-4726,367499.9999999999,362973.9999999999
409,50,0.5,0.055,0.8200000000000005,200,-4360,367499.9999999999,363339.9999999999
410,50,0.5,0.055,0.8200000000000005,200,-5058,367499.9999999999,362641.9999999999
411,50,0.5,0.055,0.8300000000000005,200,-4582,367499.9999999999,363117.9999999999
412,50,0.5,0.055,0.8300000000000005,200,-4957,367499.9999999999,362742.9999999999
413,50,0.5,0.055,0.8300000000000005,200,-4014,367499.9999999999,363685.9999999999
414,50,0.5,0.055,0.8300000000000005,200,-5349,367499.9999999999,362350.9999999999
415,50,0.5,0.055,0.8300000000000005,200,-4107,367499.9999999999,363592.9999999999
416,50,0.5,0.055,0.8400000000000005,200,-4298,367499.9999999999,363401.9999999999
417,50,0.5,0.055,0.8400000000000005,200,-4575,367499.9999999999,363124.9999999999
418,50,0.5,0.055,0.8400000000000005,200,-4740,367499.9999999999,362959.9999999999
419,50,0.5,0.055,0.8400000000000005,200,-5158,367499.9999999999,362541.9999999999
420,50,0.5,0.055,0.8400000000000005,200,-4363,367499.9999999999,363336.9999999999
421,50,0.5,0.055,0.8500000000000005,200,-4158,367499.9999999999,363541.9999999999
422,50,0.5,0.055,0.8500000000000005,200,-5163,367499.9999999999,362536.9999999999
423,50,0.5,0.055,0.8500000000000005,200,-4334,367499.9999999999,363365.9999999999
424,50,0.5,0.055,0.8500000000000005,200,-4711,367499.9999999999,362988.9999999999
425,50,0.5,0.055,0.8500000000000005,200,-4023,367499.9999999999,363676.9999999999
426,50,0.5,0.055,0.8600000000000005,200,-5108,367499.9999999999,362591.9999999999
427,50,0.5,0.055,0.8600000000000005,200,-4873,367499.9999999999,362826.9999999999
428,50,0.5,0.055,0.8600000000000005,200,-4636,367499.9999999999,363063.9999999999
429,50,0.5,0.055,0.8600000000000005,200,-4608,367499.9999999999,363091.9999999999
430,50,0.5,0.055,0.8600000000000005,200,-4659,367499.9999999999,363040.9999999999
431,50,0.5,0.055,0.8700000000000006,200,-5268,367499.9999999999,362431.9999999999
432,50,0.5,0.055,0.8700000000000006,200,-4474,367499.9999999999,363225.9999999999
433,50,0.5,0.055,0.8700000000000006,200,-5169,367499.9999999999,362530.9999999999
434,50,0.5,0.055,0.8700000000000006,200,-5148,367499.9999999999,362551.9999999999
435,50,0.5,0.055,0.8700000000000006,200,-5159,367499.9999999999,362540.9999999999
436,50,0.5,0.055,0.8800000000000006,200,-4805,367499.9999999999,362894.9999999999
437,50,0.5,0.055,0.8800000000000006,200,-4686,367499.9999999999,363013.9999999999
438,50,0.5,0.055,0.8800000000000006,200,-4594,367499.9999999999,363105.9999999999
439,50,0.5,0.055,0.8800000000000006,200,-4645,367499.9999999999,363054.9999999999
440,50,0.5,0.055,0.8800000000000006,200,-4591,367499.9999999999,363108.9999999999
441,50,0.5,0.055,0.8900000000000006,200,-5511,367499.9999999999,362188.9999999999
442,50,0.5,0.055,0.8900000000000006,200,-5028,367499.9999999999,362671.9999999999
443,50,0.5,0.055,0.8900000000000006,200,-4396,367499.9999999999,363303.9999999999
444,50,0.5,0.055,0.8900000000000006,200,-5549,367499.9999999999,362150.9999999999
445,50,0.5,0.055,0.8900000000000006,200,-4563,367499.9999999999,363136.9999999999
446,50,0.5,0.055,0.9000000000000006,200,-4659,367499.9999999999,363040.9999999999
447,50,0.5,0.055,0.9000000000000006,200,-4639,367499.9999999999,363060.9999999999
448,50,0.5,0.055,0.9000000000000006,200,-5244,367499.9999999999,362455.9999999999
449,50,0.5,0.055,0.9000000000000006,200,-5291,367499.9999999999,362408.9999999999
450,50,0.5,0.055,0.9000000000000006,200,-4719,367499.9999999999,362980.9999999999
451,50,0.5,0.055,0.9100000000000006,200,-5094,367499.9999999999,362605.9999999999
452,50,0.5,0.055,0.9100000000000006,200,-4991,367499.9999999999,362708.9999999999
453,50,0.5,0.055,0.9100000000000006,200,-4908,367499.9999999999,362791.9999999999
454,50,0.5,0.055,0.9100000000000006,200,-4605,367499.9999999999,363094.9999999999
455,50,0.5,0.055,0.9100000000000006,200,-4499,367499.9999999999,363200.9999999999
456,50,0.5,0.055,0.9200000000000006,200,-4654,367499.9999999999,363045.9999999999
457,50,0.5,0.055,0.9200000000000006,200,-4949,367499.9999999999,362750.9999999999
458,50,0.5,0.055,0.9200000000000006,200,-5213,367499.9999999999,362486.9999999999
459,50,0.5,0.055,0.9200000000000006,200,-5093,367499.9999999999,362606.9999999999
460,50,0.5,0.055,0.9200000000000006,200,-5511,367499.9999999999,362188.9999999999
461,50,0.5,0.055,0.9300000000000006,200,-4341,367499.9999999999,363358.9999999999
462,50,0.5,0.055,0.9300000000000006,200,-5452,367499.9999999999,362247.9999999999
463,50,0.5,0.055,0.9300000000000006,200,-5091,367499.9999999999,362608.9999999999
464,50,0.5,0.055,0.9300000000000006,200,-5043,367499.9999999999,362656.9999999999
465,50,0.5,0.055,0.9300000000000006,200,-5126,367499.9999999999,362573.9999999999
466,50,0.5,0.055,0.9400000000000006,200,-5253,367499.9999999999,362446.9999999999
467,50,0.5,0.055,0.9400000000000006,200,-5405,367499.9999999999,362294.9999999999
468,50,0.5,0.055,0.9400000000000006,200,-4543,367499.9999999999,363156.9999999999
469,50,0.5,0.055,0.9400000000000006,200,-4944,367499.9999999999,362755.9999999999
470,50,0.5,0.055,0.9400000000000006,200,-5102,367499.9999999999,362597.9999999999
471,50,0.5,0.055,0.9500000000000006,200,-4507,367499.9999999999,363192.9999999999
472,50,0.5,0.055,0.9500000000000006,200,-5055,367499.9999999999,362644.9999999999
473,50,0.5,0.055,0.9500000000000006,200,-5363,367499.9999999999,362336.9999999999
474,50,0.5,0.055,0.9500000000000006,200,-4633,367499.9999999999,363066.9999999999
475,50,0.5,0.055,0.9500000000000006,200,-4536,367499.9999999999,363163.9999999999
476,50,0.5,0.055,0.9600000000000006,200,-4867,367499.9999999999,362832.9999999999
477,50,0.5,0.055,0.9600000000000006,200,-4334,367499.9999999999,363365.9999999999
478,50,0.5,0.055,0.9600000000000006,200,-5266,367499.9999999999,362433.9999999999
479,50,0.5,0.055,0.9600000000000006,200,-4707,367499.9999999999,362992.9999999999
480,50,0.5,0.055,0.9600000000000006,200,-4431,367499.9999999999,363268.9999999999
481,50,0.5,0.055,0.9700000000000006,200,-4935,367499.9999999999,362764.9999999999
482,50,0.5,0.055,0.9700000000000006,200,-4245,367499.9999999999,363454.9999999999
483,50,0.5,0.055,0.9700000000000006,200,-4891,367499.9999999999,362808.9999999999
484,50,0.5,0.055,0.9700000000000006,200,-4544,367499.9999999999,363155.9999999999
485,50,0.5,0.055,0.9700000000000006,200,-4840,367499.9999999999,362859.9999999999
486,50,0.5,0.055,0.9800000000000006,200,-5083,367499.9999999999,362616.9999999999
487,50,0.5,0.055,0.9800000000000006,200,-4757,367499.9999999999,362942.9999999999
488,50,0.5,0.055,0.9800000000000006,200,-4799,367499.9999999999,362900.9999999999
489,50,0.5,0.055,0.9800000000000006,200,-4174,367499.9999999999,363525.9999999999
490,50,0.5,0.055,0.9800000000000006,200,-4864,367499.9999999999,362835.9999999999
491,50,0.5,0.055,0.9900000000000007,200,-4717,367499.9999999999,362982.9999999999
492,50,0.5,0.055,0.9900000000000007,200,-4436,367499.9999999999,363263.9999999999
493,50,0.5,0.055,0.9900000000000007,200,-5110,367499.9999999999,362589.9999999999
494,50,0.5,0.055,0.9900000000000007,200,-4989,367499.9999999999,362710.9999999999
495,50,0.5,0.055,0.9900000000000007,200,-4892,367499.9999999999,362807.9999999999
496,50,0.5,0.055,1.0000000000000007,200,-3784,367499.9999999999,363915.9999999999
497,50,0.5,0.055,1.0000000000000007,200,-4370,367499.9999999999,363329.9999999999
498,50,0.5,0.055,1.0000000000000007,200,-4524,367499.9999999999,363175.9999999999
499,50,0.5,0.055,1.0000000000000007,200,-5527,367499.9999999999,362172.9999999999
500,50,0.5,0.055,1.0000000000000007,200,-5104,367499.9999999999,362595.9999999999
